Andre,594,56.928,33.723,3.339,0.167,0.334,5.509
Bethany,1,96.995,1.169,0.668,0.167,0.334,0.668
Derrick,595,55.351,35.117,5.686,0.502,0.334,3.01
Leticia,8,16.89,1.338,6.187,0,0.334,75.251
Margarita,13,22.241,1.171,3.512,0.167,0,72.91
Ron,597,88.442,4.02,4.69,0.335,0.168,2.345
Hugh,596,92.953,4.698,1.846,0,0.336,0.168
Alvin,595,62.353,21.008,12.773,0,0,3.866
Clayton,592,93.613,2.689,2.689,0.336,0.336,0.336
Lucy,7,68.908,5.378,9.748,0.672,0,15.294
Perry,568,88.571,7.059,2.857,0,0.168,1.345
Bill,590,83.898,2.712,10.339,0.169,0.169,2.712
Ken,569,71.695,1.356,26.102,0,0,0.847
Byron,586,77.419,11.375,4.075,0.17,0,6.961
Dominic,561,89.199,1.568,4.355,0,0,4.878
Ernesto,567,7.666,0.871,13.763,0,0,77.7
Nora,4,68.586,3.839,7.155,0,0.349,20.07
Bradford,570,96.14,1.754,1.579,0,0,0.526
Brittany,1,95.079,3.339,0.879,0,0,0.703
Blake,540,97.002,1.058,1.235,0,0,0.705
Noel,394,62.367,4.24,13.604,0.177,0.177,19.435
Wade,566,94.7,2.827,1.767,0.177,0.177,0.353
Meghan,1,98.407,0,0.354,0,0,1.239
Darin,546,95.707,1.431,1.789,0.179,0.537,0.358
Marina,3,68.157,0.358,5.725,0.179,0.179,25.403
Simon,558,65.591,3.584,20.789,0,0.179,9.857
Andy,547,52.793,1.622,38.559,0.721,0,6.306
Cameron,527,94.937,2.532,1.627,0.362,0,0.542
Maurice,545,63.636,31.091,1.818,0,0,3.455
Sandy,37,70.492,2.186,19.49,0,0.546,7.286
Nick,545,85.688,0.367,6.606,0.183,0.183,6.972
Belinda,8,70.295,14.207,4.613,0,0.738,10.148
Guillermo,542,6.273,0,2.583,0,0.185,90.959
Cristina,5,50.649,1.299,10.946,0,0.186,36.92
Brandi,0,90.875,5.773,0.372,0,0.372,2.607
Candice,2,86.778,6.145,3.724,0.186,0.559,2.607
Emma,1,54.511,14.098,6.203,0.752,0,24.436
Mathew,526,85.633,0.567,11.909,0.189,0.189,1.512
Lester,526,81.179,11.597,3.612,0.19,0.38,3.042
Marshall,519,90.684,6.084,1.711,0.19,0.19,1.141
Brendan,521,97.901,0.191,0.954,0.191,0,0.763
Sabrina,2,75.335,14.34,4.015,0.382,0.191,5.736
Stacie,4,95,2.308,0.962,0,0,1.731
Luz,18,9.827,0.193,7.322,0.193,0,82.466
Kellie,3,95.946,1.544,0.965,0.386,0.386,0.772
Brandy,8,90.716,3.482,0.967,0.387,0.967,3.482
Lonnie,491,87.403,10.465,0.775,0.388,0.194,0.775
Ali,302,72.763,4.28,19.455,0.973,0.584,1.946
Matt,514,97.665,0.195,1.556,0,0.195,0.389
Kirsten,2,98.63,0.196,0.391,0.196,0,0.587
Milton,511,62.622,17.417,5.284,0,0,14.677
Rodolfo,503,7.466,0,14.735,0,0.393,77.407
Kerri,7,97.835,0.591,0.591,0,0,0.984
Ruby,10,53.057,24.063,12.623,0.394,0,9.862
Alexandra,3,85.516,1.19,1.984,0.198,0.397,10.714
Felix,504,27.579,6.944,9.127,0.397,0,55.952
Vicky,21,84.325,1.587,9.325,0.198,0.397,4.167
Randolph,502,82.072,11.355,3.386,0.199,0.199,2.789
Floyd,501,82.834,12.974,2.595,0.2,0.399,0.998
Cody,489,96.781,1.207,1.006,0.201,0.201,0.604
Jeremiah,494,92.339,4.032,1.411,0,0.403,1.815
Dina,8,84.584,2.231,2.84,0.406,0,9.939
Loren,177,94.726,1.623,1.42,0.203,0.203,1.826
Laurence,450,93.279,3.462,2.24,0.204,0,0.815
Adriana,4,35.992,0.818,0.613,0.204,0,62.372
Blanca,7,7.975,0.204,0.613,0,0,91.207
Dwayne,483,74.795,23.156,0.82,0.41,0,0.82
Naomi,3,75.82,7.992,8.197,0.41,0.205,7.377
Reginald,483,31.417,63.655,2.669,0,0.411,1.848
Angelo,478,84.774,3.086,1.44,0.206,0,10.494
Jo,32,93.827,2.675,1.44,0.412,0.206,1.44
Max,486,86.214,1.44,3.292,0.412,0,8.642
Clyde,483,83.23,11.801,3.313,0.414,0.207,1.035
Alfonso,482,13.071,3.942,4.564,0,0.207,78.216
Andres,476,12.656,0.415,2.905,0.207,0,83.817
Gustavo,478,9.129,0.207,0.415,0,0,90.249
Julian,469,53.222,8.108,5.405,0,0.416,32.848
Whitney,6,95.388,2.516,1.258,0.21,0,0.629
Garrett,474,92.437,2.311,3.782,0.21,0,1.261
Kendra,2,91.064,7.234,0.638,0.213,0.426,0.426
Kris,336,92.934,0.428,5.139,0,0.214,1.285
Rachael,1,91.126,2.165,1.082,0.216,0.216,5.195
Terence,460,86.304,8.043,4.565,0.217,0.435,0.435
Monique,3,62.882,24.017,3.712,0,1.092,8.297
Billie,101,89.912,5.921,1.096,0.219,0.658,2.193
Terrance,451,81.579,15.132,2.412,0,0.439,0.439
Edmund,454,83.7,4.185,7.048,0,0.22,4.846
Angelica,3,24.724,0.442,3.311,0.221,0,71.302
Omar,450,21.854,7.506,5.74,0,0.442,64.459
Alexis,55,77.655,5.088,2.876,0,0.221,14.159
Randal,433,95.344,1.109,1.996,0.443,0,1.109
Patrice,18,85.333,13.111,0.222,0,0,1.333
Olivia,1,47.661,6.682,7.795,0.445,0.223,37.194
Dave,448,82.813,5.134,8.929,0.223,0.446,2.455
Felicia,1,56.027,33.259,2.455,0.446,0.223,7.589
Jessie,235,61.798,17.079,11.011,0.225,0.225,9.663
Kristopher,442,96.404,1.124,0.899,0.225,0,1.348
Lucas,442,90.315,0.225,1.577,0.225,0,7.658
Rex,441,90.023,0.454,8.617,0,0,0.907
Yvette,2,53.986,21.412,1.595,0.228,0,22.779
Doug,438,95.89,0.228,2.968,0,0,0.913
Isaac,436,52.283,16.21,5.708,0.457,0.228,25.114
Lesley,24,91.324,3.425,2.283,0.457,0.457,2.055
Young,301,2.746,0.229,96.796,0,0.229,0
Drew,417,97.706,0.459,0,0,0,1.835
Pablo,430,7.816,0.23,5.977,0,0.23,85.747
Spencer,416,88.915,6.005,4.619,0.231,0,0.231
Isabel,9,33.875,0.696,4.64,0.232,0,60.557
Clara,4,60.233,14.884,4.651,0,0,20.233
Damon,427,79.157,14.52,3.279,0.234,0.468,2.342
Garry,425,92.471,4,2.588,0,0,0.941
Cary,325,90.78,2.128,4.965,0,0.709,1.418
Mohammed,421,36.817,4.513,54.632,2.85,0.238,0.95
Hung,419,0.716,0.239,98.091,0,0.477,0.477
Abigail,2,81.579,1.435,4.785,0,0,12.201
Bret,413,98.321,1.199,0,0.24,0,0.24
Morgan,55,93.51,1.683,3.846,0.24,0,0.721
Abraham,411,47.7,7.748,12.349,1.453,0,30.751
Felipe,413,3.632,0.726,4.6,0.484,0,90.557
Herman,410,56.098,23.171,10.732,0,0,10
Nichole,1,87.805,9.512,0.488,0,0.488,1.707
Bobbie,51,80.835,15.725,0.491,0.737,0.491,1.72
Sidney,260,81.572,13.268,3.931,0.246,0,0.983
Chester,406,85.714,8.867,4.187,0.493,0,0.739
Jimmie,388,78.818,17.488,1.232,0,0.246,2.217
Wei,406,0.739,0,98.276,0,0.493,0.493
Shawna,1,95.025,1.99,0.746,0.498,0,1.741
Josh,400,96.75,1,0.5,0.25,0,1.5
Keri,4,97.5,0.5,0.75,0,0.25,1
Hong,116,1.508,0,97.739,0,0.251,0.503
Austin,386,89.086,5.076,5.076,0,0.508,0.254
Hannah,1,81.726,3.553,12.944,0.254,0.254,1.269
Raquel,5,32.308,4.615,5.897,0,0.513,56.667
Denis,345,91.003,2.057,2.828,0.257,0,3.856
Clark,388,92.784,3.093,2.577,0,0.773,0.773
Lorena,3,26.289,0.515,1.546,0.515,0,71.134
Rebekah,1,96.382,1.034,1.034,0,0,1.55
Camille,1,87.532,6.753,2.338,0,0.26,3.117
Faith,2,88.021,5.99,3.385,0.521,0.26,1.823
Lourdes,10,20.573,1.563,15.625,0,0.26,61.979
Tracie,10,90.339,6.789,1.567,0,0.261,1.044
Juana,9,10.733,1.571,1.309,0,0,86.387
Joni,17,94.226,2.1,2.625,0,0,1.05
Lyle,378,96.561,0.794,1.587,0,0.265,0.794
Vladimir,378,91.799,1.852,1.058,0,0,5.291
Hugo,371,17.021,0,1.596,0,0,81.383
Paige,1,96.8,1.067,1.333,0,0.267,0.533
Nicolas,372,51.872,1.337,2.674,0,0,44.118
Thanh,266,1.34,0,98.123,0,0.268,0.268
Natasha,0,68.817,23.387,3.226,0.269,0.269,4.032
Claude,369,85.366,12.737,0.271,0.271,0,1.355
Iris,4,53.388,10.569,7.588,0.542,0.542,27.371
Yong,369,5.149,0,94.309,0,0,0.542
Charlie,299,54.372,23.224,15.027,0.273,0,7.104
Clint,364,94.231,1.374,2.747,0.275,0.275,1.099
Johanna,4,83.791,2.473,4.121,0.275,0.275,9.066
Rogelio,359,3.306,0,15.978,0,0,80.716
Jenna,0,95.833,0.833,1.389,0,0,1.944
Wallace,359,84.401,7.799,6.128,0.279,0.279,1.114
Jodie,29,96.927,0.838,1.955,0,0,0.279
Carey,211,96.348,1.685,1.685,0,0,0.281
Ramiro,354,4.802,0.282,1.695,0,0,93.22
Jaclyn,1,95.739,0.852,1.705,0.568,0,1.136
Jocelyn,2,62.751,10.888,22.35,0,0.573,3.438
Kenny,343,54.885,4.023,37.356,0.287,0.575,2.874
Clifton,347,74.928,20.749,2.305,0.288,0.865,0.865
Roman,340,72.965,1.163,1.163,0.291,0.291,24.128
Ira,312,88.27,9.677,0.88,0.293,0,0.88
Stewart,331,93.824,2.353,2.647,0,0,1.176
Lucia,7,46.608,2.36,7.375,0,0,43.658
Van,287,46.313,5.015,46.608,0,0.295,1.77
Ignacio,332,7.229,0,2.711,0,0,90.06
Rolando,326,9.063,0,24.471,0,0,66.465
Darcy,28,96.97,0.606,0.303,0.909,0,1.212
Desiree,1,71.429,12.462,3.343,0.304,0.912,11.55
Abel,323,12.844,2.141,2.446,0,0,82.569
Cecil,319,79.141,17.485,1.534,0,0.307,1.534
Taylor,154,95.399,1.227,1.84,0,0,1.534
Gale,136,89.538,6.462,2.462,0.308,0,1.231
Jillian,1,95.679,1.543,1.543,0,0,1.235
Toby,297,92.901,2.778,2.16,0.309,0,1.852
Devin,264,89.164,5.882,3.406,0.31,0,1.238
Janette,4,83.282,3.096,4.025,0,0,9.598
Lara,4,95.975,0.619,0.929,0.31,0,2.167
Minh,323,1.238,0,97.833,0,0.31,0.619
Alyssa,0,91.9,0.312,2.804,0,0.312,4.673
Jeri,13,94.704,1.558,1.558,0.312,0,1.869
Elmer,320,63.75,7.5,6.875,0.625,0.313,20.937
Erick,314,61.875,4.063,3.75,0.313,0,30
Scot,320,97.5,0.625,1.563,0,0,0.313
Bernice,10,65.204,26.332,2.508,0,0,5.956
Marcos,316,11.599,0.94,1.881,0,0.313,85.266
Wilson,311,41.509,9.119,25.786,0,0.314,23.27
Trent,314,97.134,1.592,1.274,0,0,0
Humberto,313,5.431,0.958,0.639,0,0,92.971
Shelby,28,92.971,5.112,0.319,0,0.319,1.278
Curt,312,98.397,0.321,1.282,0,0,0
Oliver,312,66.346,14.744,10.897,0,0.321,7.692
Stephan,309,95.513,2.244,0.962,0.321,0,0.962
Darrin,311,93.248,4.18,2.572,0,0,0
Elias,311,43.73,4.502,3.215,0.322,0,48.232
Rudy,300,42.581,3.226,10,0.645,0.323,43.226
Rosario,65,22.078,0,17.532,0,0,60.39
Hans,307,92.834,0.651,3.583,0.326,0.326,2.28
Tomas,307,25.407,0.977,6.189,0,0,67.427
Madeline,1,85.621,5.556,2.288,0,0.654,5.882
Rajesh,306,17.974,0,79.085,1.961,0.327,0.654
Roderick,305,64.59,28.852,4.918,0.656,0,0.984
Johnnie,261,59.211,36.184,0.329,0.658,0.329,3.289
Orlando,302,12.829,9.539,8.553,0.658,0.329,68.092
Clay,303,97.03,1.32,1.32,0,0.33,0
Nikki,11,82.724,6.312,5.98,0.664,0,4.319
Li,115,1.333,0,98,0,0,0.667
Ismael,299,8.027,0,3.679,0,0,88.294
Randi,4,95.973,2.349,0.336,0,0,1.342
Everett,296,86.824,9.797,2.365,0,0.338,0.676
Emmanuel,293,28.475,27.458,19.322,0,0,24.746
Gilberto,295,7.458,0.339,0.339,0,0,91.864
Joey,277,77.627,2.373,11.864,0,0,8.136
Marty,266,93.559,3.39,0.678,0,0.339,2.034
Gabriela,3,36.395,0.34,0,0.34,0.34,62.585
Malcolm,292,86.054,12.245,1.701,0,0,0
Sheldon,285,85.714,10.544,3.401,0,0,0.34
Susana,4,21.993,1.031,8.935,0,0,68.041
Saul,286,28.621,1.379,0,0,0,70
Syed,289,23.875,0,74.048,0.692,0.692,0.692
Jerald,287,95.819,2.787,0.348,0,0.348,0.697
Owen,285,88.07,7.368,3.509,0,0,1.053
Israel,277,22.968,2.827,1.413,0.353,0,72.438
Micah,239,93.972,3.191,2.128,0,0,0.709
Carlton,281,69.039,28.826,1.068,0,0,1.068
Fredrick,281,82.918,14.235,0.712,1.068,0,1.068
Mercedes,3,24.911,4.27,7.117,0,0,63.701
Rickey,276,84.698,13.879,0.712,0,0.356,0.356
Boris,280,91.429,2.857,1.071,0,0,4.643
Hilary,1,98.214,0.357,0.714,0.357,0.357,0
Bart,279,96.774,0.717,1.792,0,0,0.717
Lorenzo,275,21.3,18.773,6.137,0.361,0,53.43
Wendell,276,67.754,26.812,4.348,0,0.362,0.725
Jin,144,4,0,95.273,0,0,0.727
Antonia,25,42.491,5.495,3.663,0.733,0.366,47.253
Alvaro,272,12.5,0,0.368,0,0,87.132
Graham,269,97.426,1.838,0.368,0.368,0,0
Morris,272,81.985,14.338,2.206,0.368,0,1.103
Blair,102,97.048,2.214,0.369,0,0,0.369
Marissa,1,76.119,2.612,9.701,0,0.373,11.194
Preston,266,85.075,10.448,2.985,0.746,0.373,0.373
Jian,267,0.375,0,99.625,0,0,0
Reynaldo,267,5.618,0.749,28.464,0,0,65.169
Sophia,1,56.18,14.232,17.228,0,0,12.36
Myron,266,83.835,12.406,2.632,0.376,0.376,0.376
Daisy,2,29.057,10.943,22.264,0,0.755,36.981
Mohamed,265,58.113,11.321,26.038,2.264,0.377,1.887
Stefan,265,91.321,1.887,3.396,0,0.377,3.019
Conrad,264,78.409,8.333,6.439,0.758,0.379,5.682
Noah,262,92.045,2.273,3.409,0.379,0.379,1.515
Rodrigo,264,10.227,0,11.742,0,0,78.03
Yan,263,7.224,0.38,91.255,0,0.76,0.38
Jun,262,1.527,0,96.565,0,0.763,1.145
Tyrone,262,32.061,59.542,4.198,0,0.382,3.817
Chelsea,0,95,1.154,2.308,0,0,1.538
Sanjay,260,13.846,0,83.846,1.923,0,0.385
Tuan,259,2.317,0,96.911,0,0.386,0.386
Maribel,3,12.403,0,6.202,0,0,81.395
Ethan,256,94.163,0.389,3.502,0,0.389,1.556
Leonardo,254,21.401,0.389,12.84,0,0,65.37
Bob,256,85.547,2.734,10.156,0.391,0,1.172
Forrest,253,95.313,3.125,1.172,0,0,0.391
Graciela,7,14.063,0.391,0,0,0,85.547
Santiago,256,7.813,0,2.344,0,0,89.844
Allyson,1,96.078,3.137,0.784,0,0,0
Jonathon,253,95.686,0.784,1.176,0,0,2.353
Kayla,0,92.857,1.984,3.571,0,0,1.587
Rudolph,252,55.556,23.413,3.571,0.397,0,17.063
Kendall,144,91.235,6.375,1.594,0,0,0.797
Willard,251,91.235,5.976,1.195,0,0,1.594
Dominick,245,94.8,1.2,1.6,0,0.4,2
Leland,244,91.165,2.41,6.024,0,0,0.402
Virgil,249,87.55,10.04,1.205,0,0.402,0.803
Rory,228,93.145,3.226,1.613,0,0,2.016
Pierre,242,59.919,28.745,6.073,0.405,0.81,4.049
Robbie,198,87.854,10.931,0.405,0,0,0.81
Sung,246,2.439,0,96.748,0,0.407,0.407
Tania,4,69.796,2.857,4.898,0,0,22.449
Donnie,237,83.197,13.115,2.049,0.82,0,0.82
Rigoberto,244,2.459,0,0.41,0.41,0,96.721
Carolina,1,23.967,1.24,9.917,0,0,64.876
Heath,237,97.5,1.25,0.417,0.417,0.417,0
Lowell,240,97.083,2.083,0.833,0,0,0
Agustin,239,5.858,0.418,3.766,0,0,89.958
Jeffry,239,94.979,0,2.51,1.255,0.418,0.837
Pete,239,71.13,0.418,4.184,0,0,24.268
Shana,2,90.795,6.276,1.674,0.418,0,0.837
Mauricio,238,7.983,0.84,1.681,0,0,89.496
Ming,171,1.681,0,97.059,0,0.42,0.84
Bryce,232,95.763,0.847,2.542,0,0,0.847
Caleb,234,96.17,0.426,0.851,0.426,0,2.128
Mayra,4,11.489,0.426,0,0.426,0,87.66
Amit,233,24.893,0.429,73.82,0.858,0,0
Kelvin,230,28.448,40.517,25.431,0.431,0,5.172
Ty,225,83.478,1.739,13.913,0.435,0,0.435
Dee,110,89.868,2.203,3.524,0.441,0.441,3.524
Miles,227,88.987,4.405,5.727,0,0.441,0.441
Yu,101,2.203,0,97.357,0,0,0.441
Min,117,1.327,0,98.673,0,0,0
Monte,225,94.667,3.111,0.444,0,0,1.778
Chi,74,2.679,0,97.321,0,0,0
Miranda,0,84.305,5.83,5.381,0,0,4.484
Phuong,43,2.242,0,96.861,0,0.897,0
Abdul,221,44.344,6.787,47.511,0.452,0.452,0.452
Damian,218,72.851,7.24,1.81,0,0,18.1
Pat,221,88.235,2.715,5.43,0,0.452,3.167
Julius,217,53.881,27.397,10.959,0.457,0.457,6.849
Rodger,219,94.977,2.74,1.826,0,0.457,0
Joaquin,218,9.174,0.459,4.128,0.917,0,85.321
Jami,6,97.696,1.382,0.461,0,0,0.461
Muhammad,217,36.866,3.687,57.604,0.461,1.382,0
Anil,215,18.14,0.93,79.535,0,0.465,0.93
Hai,215,1.395,0,98.14,0,0,0.465
Krystal,0,80.93,12.558,0.465,0.465,0.465,5.116
May,20,27.442,2.791,68.372,0,0,1.395
Freddie,209,44.393,36.449,5.607,0,0.935,12.617
Dung,146,2.347,0,96.714,0,0.469,0.469
Efrain,213,5.634,0,0.939,0,0,93.427
Vicente,213,5.634,0,11.737,0,0,82.629
Benny,211,61.611,5.687,21.327,1.422,0.948,9.005
Dallas,178,93.81,5.238,0.476,0,0,0.476
Amir,209,75.598,2.392,18.182,0.478,1.435,1.914
Gonzalo,208,6.25,0,0.962,0,0,92.788
Justine,14,86.058,6.731,5.769,0.481,0,0.962
Candy,5,86.473,2.899,4.831,0.483,0,5.314
Devon,139,85.024,11.111,1.449,0,0,2.415
Winston,207,44.928,32.367,16.908,0,0,5.797
Dane,204,95.146,0.971,2.427,0.485,0,0.971
Karina,1,41.262,1.942,1.456,0,0.485,54.854
Nadia,1,66.99,8.252,12.136,0.485,0.971,11.165
Edmond,205,73.659,7.805,15.61,0,0,2.927
Lou,136,90.732,3.415,3.902,0.488,0,1.463
Sunil,205,19.512,1.951,77.561,0.976,0,0
Gavin,204,90.686,1.961,4.902,0.49,0,1.961
Sang,204,2.941,0,97.059,0,0,0
Blaine,191,97.537,1.478,0.493,0.493,0,0
Brady,195,93.069,3.96,1.485,0,0,1.485
Dirk,202,98.02,0.99,0.495,0,0,0.495
Dylan,198,94.059,1.485,3.465,0,0,0.99
Eli,198,81.095,5.97,1.99,0,0,10.945
Elliott,197,82.587,12.438,3.483,0.498,0,0.995
Frederic,201,91.542,2.985,2.985,0,0,2.488
Santos,194,2.985,0,0.995,0,0,96.02
Caitlin,0,97.5,0.5,2,0,0,0
Gabrielle,1,89.95,5.528,0.503,0.503,1.005,2.513
Bert,198,89.899,1.01,8.081,0,0,1.01
Diego,196,15.152,0,1.01,0,0.505,83.333
Rocco,197,97.97,0,0.508,0,0,1.523
Aubrey,34,84.184,10.714,3.061,0.51,0,1.531
Emilio,193,21.026,1.026,3.077,0,0.513,74.359
Mickey,175,87.179,5.128,4.615,0.513,0,2.564
Ravi,195,20,0,76.41,2.564,1.026,0
Delbert,194,92.268,5.155,1.031,0,0,1.546
Erich,194,97.423,0.515,0.515,0,0,1.546
Jarrod,194,94.845,2.062,1.546,0.515,0,1.031
Moises,194,8.247,0,4.639,0.515,0,86.598
Vijay,193,18.135,0,78.756,2.591,0.518,0
Ying,70,3.125,0,96.354,0,0.521,0
Araceli,3,8.901,0,5.759,0.524,0,84.817
Carroll,139,93.717,4.188,1.047,0.524,0,0.524
Elliot,188,85.34,6.283,3.141,0,0,5.236
Gerry,174,85.864,5.236,4.188,0,0,4.712
Hubert,191,74.869,14.66,8.377,0.524,0,1.571
Phil,191,82.199,2.094,10.471,0,0,5.236
Boyd,190,96.316,1.579,1.053,0,0.526,0.526
Daniela,2,81.053,0.526,0.526,0,0,17.895
Tyson,190,93.158,2.632,2.632,0,0.526,1.053
Ramesh,189,21.164,0,75.661,2.116,0,1.058
Reed,189,97.884,0.529,1.587,0,0,0
Darrel,188,90.957,6.915,2.128,0,0,0
Dong,188,2.66,0,97.34,0,0,0
Merle,188,90.957,3.723,4.255,0,0,1.064
Bryant,186,73.262,15.508,6.952,0,0,4.278
Sebastian,187,62.567,3.743,8.021,0,0,25.668
Ariel,18,45.699,2.151,11.29,0,0,40.86
Vince,186,76.344,3.226,13.978,0.538,0.538,5.376
Aleksandr,185,98.378,0,1.081,0,0,0.541
Kurtis,185,97.297,0,2.703,0,0,0
Long,185,0.541,0,97.838,0,0.541,1.081
Anh,74,4.348,0,95.109,0,0,0.543
Anton,184,89.13,5.978,3.261,0.543,0,1.087
Jess,176,85.326,0.543,3.804,0,0,10.326
Marlon,180,21.739,41.848,11.413,0.543,0,24.457
Michel,142,83.152,5.978,1.087,0,0,9.783
Vance,184,89.674,5.435,3.261,0.543,0.543,0.543
Alejandra,4,8.743,0,3.279,0,0,87.978
Emil,183,93.443,1.093,2.186,0.546,0,2.732
Giovanni,176,69.399,2.732,4.918,0.546,0,22.404
Kyung,183,3.279,0,95.628,0.546,0,0.546
Marisol,3,17.486,1.093,0,0,0,81.421
Johnathan,181,81.868,9.341,5.495,0,0,3.297
Jung,181,1.657,0,98.343,0,0,0
Nicola,55,87.845,9.392,1.105,0.552,0,1.105
Stan,181,91.16,3.315,3.867,0.552,0,1.105
Wilfredo,181,8.84,0,23.204,0,0,67.956
Samir,180,56.111,0.556,38.889,0.556,0.556,3.333
Adolfo,179,10.056,0.559,2.235,0,0,87.151
Frankie,139,67.598,15.642,5.587,0.559,0,10.615
Jake,178,88.827,2.793,5.587,0,0,2.793
Sherman,179,59.218,27.374,11.173,0,0.559,1.676
Son,179,2.793,0,95.531,0,0.559,1.117
Sydney,6,83.24,8.939,5.028,0,0,2.793
Esteban,178,7.865,0,2.809,0,0,89.326
Jayson,178,85.393,1.685,9.551,0.562,0,2.809
Andrzej,177,100,0,0,0,0,0
Fidel,177,4.52,1.13,3.39,0.565,0,90.395
Ahmed,176,65.341,8.523,22.727,0,2.273,1.136
Liliana,3,26.705,0,1.136,0.568,0,71.591
Mikhail,168,96.591,0,2.841,0.568,0,0
Rena,6,86.932,9.091,2.273,0,0,1.705
Romeo,176,18.75,2.273,56.818,0,0,22.159
Cassie,1,95.977,1.724,1.149,0.575,0,0.575
Hoa,102,0.585,0,98.83,0,0,0.585
Lan,29,8.772,0.585,89.474,0,0,1.17
Levi,170,88.304,5.848,2.924,0,0,2.924
Cuong,170,1.176,0,97.647,0,0.588,0.588
Giuseppe,170,94.118,0.588,0.588,0.588,0,4.118
Lacey,1,98.235,1.765,0,0,0,0
Micheal,168,87.647,10,0.588,0,0,1.765
Murray,149,97.647,2.353,0,0,0,0
Socorro,16,12.353,0,8.235,0.588,0,78.824
Ashok,169,18.343,0,79.29,1.183,0.592,0.592
Maricela,2,10.119,0,0,0,0,89.881
Vito,168,97.024,0,0.595,0,0.595,1.786
Maritza,3,17.47,0.602,0.602,0,0,81.325
Hal,165,95.758,1.212,2.424,0,0,0.606
Jae,100,11.515,0.606,87.879,0,0,0
Andreas,164,95.732,1.829,1.829,0,0,0.61
Brock,163,97.561,1.22,0,0,0.61,0.61
Jefferson,164,82.317,5.488,9.756,0,0.61,1.829
Kasey,42,94.512,1.22,3.049,0.61,0,0.61
Willis,164,82.317,12.195,4.878,0,0.61,0
Ahmad,163,67.485,3.681,26.38,1.227,0.613,0.613
Linh,28,4.294,0,95.706,0,0,0
Lane,134,93.827,3.086,1.235,0,1.235,0.617
Tod,162,98.765,0,0.617,0,0,0.617
Chung,161,1.863,0.621,97.516,0,0,0
Bryon,160,93.125,5.625,0.625,0,0.625,0
Duc,160,1.875,0,96.875,0,0.625,0.625
Chang,159,1.887,0,96.855,0,0.629,0.629
Darwin,159,73.585,5.66,10.063,0.629,0,10.063
Gregorio,159,8.805,0.629,13.836,0,0,76.73
Carly,0,98.101,0,0.633,0,0,1.266
Chong,92,8.228,0.633,88.608,0,1.266,1.266
Lionel,158,55.063,26.582,5.696,0.633,0.633,11.392
Pasquale,158,97.468,0,0.633,0,0,1.899
Teddy,158,75.316,4.43,12.658,0,0.633,6.962
Anastasia,1,94.904,2.548,1.274,0,0.637,0.637
Erwin,157,55.414,5.096,25.478,0,0.637,13.376
Tam,110,5.096,0,94.904,0,0,0
Carlo,156,76.923,2.564,10.256,0,0,10.256
Danilo,156,11.538,0,65.385,0.641,0,22.436
Federico,156,15.385,0.641,8.333,0,0.641,75
Isidro,156,5.769,0,4.487,0,0,89.744
Jackson,154,66.026,11.538,19.231,0,0,3.205
Rocio,5,5.128,0,0.641,0,0,94.231
Horace,155,54.194,41.935,1.935,0,0.645,1.29
Monty,155,93.548,0,1.935,1.29,0,3.226
Simone,1,68.387,19.355,3.871,0,1.935,6.452
Vinh,155,2.581,0,97.419,0,0,0
Ajay,154,25.325,0.649,70.779,1.948,0.649,0.649
German,154,15.584,0.649,1.948,0,0,81.818
Ivy,10,50.649,14.935,26.623,0,1.299,6.494
Hoang,153,1.307,0,98.039,0,0,0.654
Barton,152,98.026,0,0.658,0,0,1.316
Chun,152,2.632,0,96.711,0,0,0.658
Garth,152,90.789,7.237,1.316,0,0.658,0
Brooks,145,99.338,0,0.662,0,0,0
Domingo,151,7.285,1.325,17.219,0,0,74.172
Gillian,4,88.742,7.947,1.987,0,0,1.325
Octavio,151,10.596,0.662,0.662,0,0,88.079
Beau,148,98,0,1.333,0,0.667,0
Burton,150,90.667,4,2.667,0.667,0,2
Laverne,53,62,34.667,1.333,0,0,2
Luisa,5,30.667,2.667,8,0,0,58.667
Rod,150,90,2.667,1.333,0.667,0,5.333
Thaddeus,150,92.667,6,0,0.667,0,0.667
Efren,149,6.04,0,18.792,0,0,75.168
Jacques,134,72.483,21.477,2.013,0,0,4.027
Kelsey,3,96.644,1.342,0.671,0,0.671,0.671
Rocky,149,83.893,1.342,8.725,0,0,6.04
Bennie,148,61.486,32.432,0.676,0,0.676,4.73
Bruno,148,80.405,0.676,0,0,0,18.919
Hao,148,0,0,99.324,0,0,0.676
Jasmine,1,44.595,22.297,21.622,0,0.676,10.811
Sun,43,8.108,0,90.541,0,0.676,0.676
Lon,147,91.837,2.041,5.442,0,0,0.68
Sammy,144,68.027,9.524,14.286,0,1.361,6.803
Adan,146,5.479,2.055,0.685,0,0,91.781
Charmaine,3,58.904,27.397,8.904,1.37,0.685,2.74
Doyle,146,95.89,2.74,1.37,0,0,0
Luther,146,69.863,29.452,0,0,0,0.685
Nestor,146,10.959,0.685,23.973,0,0,64.384
Wilfred,146,57.534,21.918,15.068,0,0,5.479
Chase,143,92.414,1.379,2.069,1.379,0.69,2.069
Duncan,145,93.103,6.207,0,0,0,0.69
Galen,130,93.793,1.379,3.448,0,0,1.379
Tasha,0,73.103,22.759,2.069,0,0,2.069
Brittney,0,93.056,3.472,0.694,1.389,0,1.389
Leonel,144,7.639,1.389,1.389,0,0,89.583
